Crop,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Maize,Monsoon,Noakhali,93.0,184,962.3,9205.14,22.32,1.98
Maize,Monsoon,Dinajpur,484400.0,831900,902.5,47945912.0,116256.0,1.825
Maize,Monsoon,Faridpur,16570.0,41000,592.3,1640098.6,3976.8,0.960588235
Maize,Autumn,Tongi,89591.91,136371,1258.3,8867807.252,21502.0584,1.39
Maize,Monsoon,Bogra,898618.0,1858342,1163.0,88945209.64,215668.32,1.916041667
Maize,Monsoon,Tangail,311800.0,671000,1037.4,30861964.0,74832.0,1.724444444
Maize,Winter,Tangail,57900.0,81100,1037.4,5730942.0,13896.0,1.689130435
Maize,Monsoon,Rangpur,2340.0,7530,687.7,231613.2,561.6,2.76
Maize,Monsoon,Jamalpur,9765.0,19005,2499.5,966539.7,2343.6,1.981666667
Maize,Winter,Jamalpur,716.0,1277,2499.5,70869.68,171.84,1.802
Maize,Monsoon,Satkhira,45000.0,78000,1709.8,4454100.0,10800.0,1.69125
Maize,Winter,Satkhira,140.0,260,1709.8,13857.2,33.6,1.71
Maize,Monsoon,Gazipur,55549.0,78744,1648.2,5498240.02,13331.76,0.887307692
Maize,Winter,Gazipur,13760.0,18180,1648.2,1361964.8,3302.4,1.32
Maize,Monsoon,Narsingdi,154000.0,459000,451.7,15242920.0,36960.0,3.086923077
Maize,Monsoon,Kushtia,817385.0,1117621,1075.6,80904767.3,196172.4,1.296
Maize,Winter,Kushtia,4172.0,5704,1075.6,412944.56,1001.28,1.348888889
Maize,Summer,Kushtia,20641.0,28216,1075.6,2043046.18,4953.84,1.362166667
Maize,Monsoon,Natore,31209.0,47446,1734.3,3089066.82,7490.16,1.456153846
Maize,Summer,Natore,137.0,224,1734.3,13560.26,32.88,1.623333333
Maize,Monsoon,Jessore,505358.0,1238622,781.8,54750485.72,106125.18,2.819545455
Maize,Winter,Jessore,151474.0,824920,781.8,16410693.16,31809.54,5.235714286
Maize,Monsoon,Mymensingh,270973.0,443819,1147.8,29357214.82,56904.33,1.597837838
Maize,Winter,Mymensingh,192685.0,596181,1147.8,20875492.9,40463.85,3.198
Maize,Summer,Mymensingh,153596.0,489273,1147.8,16640590.64,32255.16,2.952368421
Maize,Monsoon,Sirajganj,97851.0,139927,1122.8,10601177.34,20548.71,1.343125
Maize,Monsoon,Noakhali,82.0,125,651.9,8883.88,17.22,1.52
Maize,Monsoon,Dinajpur,459500.0,412500,719.8,49782230.0,96495.0,1.0375
Maize,Monsoon,Faridpur,15768.0,39000,484.6,1708305.12,3311.28,0.746875
Maize,Monsoon,Bogra,873546.0,1222964,895.7,94639973.64,183444.66,1.34125
Maize,Monsoon,Tangail,353200.0,606900,1052.0,38265688.0,74172.0,1.387777778
Maize,Winter,Tangail,65000.0,130500,1052.0,7042100.0,13650.0,1.723478261
Maize,Summer,Tangail,13400.0,20400,1052.0,1451756.0,2814.0,1.462777778
Maize,Monsoon,Satkhira,45400.0,81700,1711.5,4918636.0,9534.0,1.80125
Maize,Winter,Satkhira,1000.0,1800,1711.5,108340.0,210.0,1.905
Maize,Monsoon,Narsingdi,154000.0,422000,366.4,16684360.0,32340.0,2.883636364
Maize,Monsoon,Pabna,2790.0,2967,2706.3,302268.6,585.9,1.0525
Maize,Monsoon,Natore,29501.0,44967,1219.6,3196138.34,6195.21,1.438461538
Maize,Summer,Natore,74.0,147,1219.6,8017.16,15.54,1.96
Maize,Autumn,Tongi,92036.15,133582,1149.2,9971196.491,19327.5915,1.367727273
Maize,Monsoon,Barisal,64629.0,190546,1612.9,7001905.86,13572.09,2.584375
Maize,Monsoon,Mymensingh,276983.0,456105,907.8,33215801.36,58166.43,1.619210526
Maize,Winter,Mymensingh,212073.0,637203,907.8,25431794.16,44535.33,2.773611111
Maize,Summer,Mymensingh,175218.0,426534,907.8,21012142.56,36795.78,2.363611111
Maize,Monsoon,Sirajganj,101587.0,109598,1292.7,12182313.04,21333.27,1.088125
Maize,Monsoon,Noakhali,79.0,144,653.1,9473.68,16.59,1.82
Maize,Monsoon,Dinajpur,456900.0,722400,942.4,54791448.0,95949.0,1.618125
Maize,Monsoon,Faridpur,17469.0,36000,516.9,2094882.48,3668.49,0.4965
Maize,Monsoon,Brahmanbaria,295351.0,543061,1248.1,35418491.92,62023.71,1.913333333
Maize,Monsoon,Bogra,852591.0,1240520,1032.7,102242712.7,179044.11,1.380638298
Maize,Monsoon,Tangail,389100.0,829700,1387.2,46660872.0,81711.0,1.67037037
Maize,Winter,Tangail,70900.0,145400,1387.2,8502328.0,14889.0,2.137307692
Maize,Summer,Tangail,9500.0,13700,1387.2,1139240.0,1995.0,1.239473684
Maize,Monsoon,Jamalpur,10810.0,20720,2075.4,1296335.2,2270.1,1.99875
Maize,Winter,Jamalpur,932.0,1983,2075.4,111765.44,195.72,2.625
Maize,Monsoon,Satkhira,50000.0,90000,1568.6,5996000.0,10500.0,1.8025
Maize,Winter,Satkhira,1600.0,2880,1568.6,191872.0,336.0,1.985
Maize,Monsoon,Narsingdi,148000.0,403000,566.7,17748160.0,31080.0,2.827
Maize,Monsoon,Pabna,2150.0,2100,1765.9,257828.0,451.5,0.9825
Maize,Monsoon,Natore,31372.0,39735,1353.3,3762130.24,6588.12,1.142307692
Maize,Summer,Natore,89.0,182,1353.3,10672.88,18.69,1.9875
Maize,Autumn,Tongi,74754.36,77410,965.2,8964542.851,15698.4156,1.040909091
Maize,Monsoon,Mymensingh,259494.0,397591,1052.8,33139978.74,57088.68,1.558918919
Maize,Winter,Mymensingh,206084.0,744274,1052.8,26318987.64,45338.48,3.231944444
Maize,Summer,Mymensingh,175637.0,614084,1052.8,22430601.27,38640.14,3.389444444
Maize,Monsoon,Sirajganj,100145.0,123489,1317.2,12789517.95,22031.9,1.048888889
Maize,Monsoon,Noakhali,67.0,122,462.7,8556.57,14.74,1.82
Maize,Monsoon,Dinajpur,447700.0,201700,1056.2,57175767.0,98494.0,0.529375
Maize,Monsoon,Faridpur,13412.0,30000,329.3,1712846.52,2950.64,0.520625
Maize,Monsoon,Brahmanbaria,299037.0,695376,1207.0,38190015.27,65788.14,2.363333333
Maize,Monsoon,Bogra,879420.0,846002,1072.3,112310728.2,193472.4,0.903617021
Maize,Monsoon,Tangail,475000.0,947800,1439.4,60662250.0,104500.0,1.599642857
Maize,Winter,Tangail,86000.0,176900,1439.4,10983060.0,18920.0,2.1984
Maize,Summer,Tangail,19200.0,25300,1439.4,2452032.0,4224.0,1.184761905
Maize,Monsoon,Satkhira,63200.0,105540,1362.5,8071272.0,13904.0,1.67
Maize,Winter,Satkhira,1500.0,2800,1362.5,191565.0,330.0,1.995
Maize,Monsoon,Narsingdi,154000.0,481000,569.6,19667340.0,33880.0,3.202307692
Maize,Monsoon,Pabna,2450.0,2420,1764.3,312889.5,539.0,0.9925
Maize,Monsoon,Kushtia,842052.0,1116939,590.5,107538460.9,185251.44,1.307826087
Maize,Winter,Kushtia,4215.0,13278,590.5,538297.65,927.3,3.120454545
Maize,Summer,Kushtia,25366.0,33635,590.5,3239491.86,5580.52,1.325689655
Maize,Monsoon,Natore,27163.0,35850,1178.9,3468986.73,5975.86,1.138461538
Maize,Winter,Natore,81.0,131,1178.9,10344.51,17.82,1.626666667
Maize,Autumn,Tongi,75712.78,116029,1465.1,9669279.134,16656.8116,1.457272727
Maize,Monsoon,Jessore,519000.0,2377000,1004.2,69234600.0,83040.0,4.237
Maize,Winter,Jessore,267000.0,1754000,1004.2,35617800.0,42720.0,6.2215
Maize,Autumn,Mymensingh,263299.0,321402,1600.2,35124086.6,42127.84,1.305526316
Maize,Winter,Mymensingh,214521.0,858245,1600.2,28617101.4,34323.36,3.763611111
Maize,Summer,Mymensingh,181481.0,623215,1600.2,24209565.4,29036.96,3.207142857
Maize,Monsoon,Sirajganj,100591.0,157130,1246.2,13418839.4,16094.56,1.468333333
Maize,Monsoon,Dinajpur,424000.0,583100,1021.6,56561600.0,67840.0,1.401176471
Maize,Monsoon,Faridpur,13777.0,37000,443.8,1837851.8,2204.32,0.979375
Maize,Monsoon,Brahmanbaria,300150.0,682615,1095.4,40040010.0,48024.0,2.303333333
Maize,Monsoon,Bogra,841830.0,1111216,740.4,112300122.0,134692.8,1.1325
Maize,Monsoon,Tangail,571100.0,1545200,1257.2,76184740.0,91376.0,2.325357143
Maize,Winter,Tangail,86700.0,223000,1257.2,11565780.0,13872.0,2.6852
Maize,Summer,Tangail,13700.0,21600,1257.2,1827580.0,2192.0,1.413684211
Maize,Monsoon,Rajshahi,17048.0,25138,4702.0,2274203.2,2727.68,1.504285714
Maize,Monsoon,Satkhira,62140.0,112470,1769.0,8289476.0,9942.4,1.835
Maize,Winter,Satkhira,1500.0,2860,1769.0,200100.0,240.0,1.91
Maize,Monsoon,Narsingdi,153000.0,521000,527.2,20410200.0,24480.0,3.560833333
Maize,Monsoon,Pabna,2123.0,2125,2831.8,283208.2,339.68,0.995
Maize,Monsoon,Kushtia,812088.0,1167245,672.9,108332539.2,129934.08,1.360289855
Maize,Winter,Kushtia,3627.0,10185,672.9,483841.8,580.32,2.78
Maize,Summer,Kushtia,21930.0,31514,672.9,2925462.0,3508.8,1.430714286
Maize,Monsoon,Natore,28000.0,43659,1924.3,3735200.0,4480.0,1.223846154
Maize,Summer,Natore,82.0,133,1924.3,10938.8,13.12,1.636666667
Maize,Autumn,Tongi,76327.31,93851,1444.7,10182063.15,12212.3696,1.367272727
Maize,Autumn,Mymensingh,244993.0,373167,1197.7,35043798.72,22049.37,1.592631579
Maize,Winter,Mymensingh,206266.0,726382,1197.7,29504288.64,18563.94,3.186388889
Maize,Summer,Mymensingh,189214.0,615797,1197.7,27065170.56,17029.26,3.203714286
Maize,Monsoon,Sirajganj,99375.0,139844,1117.9,14214600.0,8943.75,1.263888889
Maize,Monsoon,Dinajpur,418900.0,602600,746.1,59919456.0,37701.0,1.478333333
Maize,Monsoon,Faridpur,11769.0,25200,715.6,1683437.76,1059.21,1.152222222
Maize,Monsoon,Brahmanbaria,297718.0,676644,1357.1,42585582.72,26794.62,2.304166667
Maize,Monsoon,Bogra,826722.0,1131782,895.0,118254314.9,74404.98,1.2356
Maize,Monsoon,Tangail,550100.0,1323000,1052.8,78686304.0,49509.0,1.992222222
Maize,Winter,Tangail,85900.0,206700,1052.8,12287136.0,7731.0,2.3832
Maize,Summer,Tangail,9500.0,14500,1052.8,1358880.0,855.0,1.381
Maize,Monsoon,Rangpur,17980.0,32250,1134.8,2571859.2,1618.2,1.724444444
Maize,Winter,Rangpur,2250.0,3130,1134.8,321840.0,202.5,1.467777778
Maize,Monsoon,Satkhira,63200.0,113760,1540.9,9040128.0,5688.0,1.802727273
Maize,Winter,Satkhira,1200.0,2160,1540.9,171648.0,108.0,1.91
Maize,Monsoon,Narsingdi,151000.0,514000,691.3,21599040.0,13590.0,3.419230769
Maize,Monsoon,Pabna,2093.0,2046,1827.8,299382.72,188.37,0.99
Maize,Monsoon,Kushtia,769793.0,1151245,891.6,110111190.7,69281.37,1.366764706
Maize,Winter,Kushtia,3617.0,9495,891.6,517375.68,325.53,2.646086957
Maize,Summer,Kushtia,25472.0,38106,891.6,3643514.88,2292.48,1.505862069
Maize,Monsoon,Natore,26780.0,36287,1363.7,3830611.2,2410.2,1.197692308
Maize,Summer,Natore,92.0,150,1363.7,13159.68,8.28,1.53
Maize,Autumn,Tongi,72914.37,77225,1295.2,10429671.48,6562.2933,1.074166667
Maize,Autumn,Mymensingh,234920.0,401472,889.3,36605234.4,39936.4,1.760526316
Maize,Winter,Mymensingh,209236.0,544140,889.3,32603153.52,35570.12,2.516
Maize,Summer,Mymensingh,196547.0,598834,889.3,30625953.54,33412.99,2.8075
Maize,Monsoon,Sirajganj,101721.0,145368,956.9,15850166.22,17292.57,1.412777778
Maize,Monsoon,Dinajpur,411700.0,396600,618.0,64151094.0,69989.0,1.008
Maize,Monsoon,Faridpur,12199.0,26000,393.0,1900848.18,2073.83,0.940555556
Maize,Monsoon,Brahmanbaria,290199.0,530224,969.9,45218808.18,49333.83,2.08
Maize,Monsoon,Tangail,673000.0,1530600,1002.4,104866860.0,114410.0,1.972962963
Maize,Winter,Tangail,101400.0,267200,1002.4,15800148.0,17238.0,1.9875
Maize,Summer,Tangail,20100.0,30200,1002.4,3131982.0,3417.0,1.348235294
Maize,Monsoon,Rangpur,18300.0,33950,992.5,2851506.0,3111.0,1.705555556
Maize,Winter,Rangpur,13500.0,23170,992.5,2103570.0,2295.0,1.673333333
Maize,Monsoon,Satkhira,63100.0,65690,1225.9,9832242.0,10727.0,1.037272727
Maize,Winter,Satkhira,5000.0,7500,1225.9,779100.0,850.0,1.51
Maize,Monsoon,Narsingdi,139000.0,475000,371.3,21658980.0,23630.0,3.489166667
Maize,Monsoon,Pabna,2018.0,2030,2004.2,314444.76,343.06,1.0
Maize,Monsoon,Kushtia,674808.0,982139,585.8,105148582.6,114717.36,1.431
Maize,Winter,Kushtia,4636.0,14162,585.8,722381.52,788.12,3.032083333
Maize,Summer,Kushtia,29237.0,42540,585.8,4555709.34,4970.29,1.462833333
Maize,Monsoon,Natore,26103.0,36088,847.8,4067369.46,4437.51,1.236153846
Maize,Winter,Natore,63.0,103,847.8,9816.66,10.71,1.6
Maize,Autumn,Tongi,60448.0,54087,996.1,9419007.36,10276.16,0.947916667
Maize,Autumn,Barisal,36330.0,79299,1317.2,5660940.6,6176.1,1.94
Maize,Winter,Barisal,23585.0,132526,1317.2,3675014.7,4009.45,3.632727273
Maize,Summer,Barisal,37801.0,173394,1317.2,5890151.82,6426.17,2.912352941
Maize,Whole Year,Bogra,812456.0,1018820,904.1,126596893.9,138117.52,1.0752
Maize,Autumn,Mymensingh,234466.0,468518,629.2,38947147.26,56271.84,1.910789474
Maize,Winter,Mymensingh,237723.0,922285,629.2,39488167.53,57053.52,3.635882353
Maize,Summer,Mymensingh,181513.0,717393,629.2,30151124.43,43563.12,3.725135135
Maize,Monsoon,Sirajganj,104861.0,190489,1283.1,17418460.71,25166.64,1.733888889
Maize,Monsoon,Dinajpur,422500.0,692100,1107.5,70181475.0,101400.0,1.692631579
Maize,Winter,Dinajpur,110000.0,220000,1107.5,18272100.0,26400.0,1.882307692
Maize,Summer,Dinajpur,33000.0,66000,1107.5,5481630.0,7920.0,2.00125
Maize,Monsoon,Faridpur,9662.0,19000,639.2,1604954.82,2318.88,0.8175
Maize,Monsoon,Brahmanbaria,281664.0,641530,1319.8,46787207.04,67599.36,2.593333333
Maize,Monsoon,Bogra,837865.0,1332205,856.3,139177755.1,201087.6,1.3712
Maize,Monsoon,Tangail,730600.0,2208900,1389.0,121359966.0,175344.0,2.230769231
Maize,Winter,Tangail,137600.0,361800,1389.0,22856736.0,33024.0,2.514
Maize,Summer,Tangail,22300.0,31300,1389.0,3704253.0,5352.0,1.26
Maize,Monsoon,Rangpur,18520.0,33510,2160.5,3076357.2,4444.8,1.74
Maize,Winter,Rangpur,3850.0,8000,2160.5,639523.5,924.0,2.051111111
Maize,Monsoon,Jamalpur,8721.0,13055,2738.7,1448645.31,2093.04,1.62125
Maize,Winter,Jamalpur,284.0,445,2738.7,47175.24,68.16,2.362
Maize,Monsoon,Satkhira,63430.0,124200,1771.8,10536357.3,15223.2,1.958181818
Maize,Winter,Satkhira,5000.0,9800,1771.8,830550.0,1200.0,1.956666667
Maize,Monsoon,Narsingdi,133000.0,491000,392.7,22092630.0,31920.0,3.710909091
Maize,Monsoon,Narayanganj,230489.0,1027536,1095.2,38286527.79,55317.36,4.527857143
Maize,Monsoon,Pabna,3101.0,4104,2348.3,515107.11,744.24,1.3325
Maize,Monsoon,Kushtia,718026.0,1052727,742.6,119271298.9,172326.24,1.40915493
Maize,Winter,Kushtia,5492.0,16498,742.6,912276.12,1318.08,3.0012
Maize,Summer,Kushtia,30204.0,44279,742.6,5017186.44,7248.96,1.469285714
Maize,Monsoon,Natore,26193.0,40494,1419.0,4350919.23,6286.32,1.386153846
Maize,Winter,Natore,64.0,130,1419.0,10631.04,15.36,1.896666667
Maize,Monsoon,Rangamati,308215.0,527690,1352.0,51197593.65,73971.6,1.5675
Maize,Autumn,Barisal,32295.0,83580,1096.0,5364522.45,7750.8,2.453846154
Maize,Winter,Barisal,17229.0,84356,1096.0,2861909.19,4134.96,3.234545455
Maize,Summer,Barisal,39124.0,184380,1096.0,6498887.64,9389.76,2.883529412
Maize,Autumn,Mymensingh,263936.0,622416,1097.1,44214558.72,87098.88,2.402432432
Maize,Winter,Mymensingh,239586.0,1098173,1097.1,40135446.72,79063.38,4.221764706
Maize,Summer,Mymensingh,193311.0,836474,1097.1,32383458.72,63792.63,4.129166667
Maize,Monsoon,Sirajganj,107435.0,177805,1302.7,17997511.2,35453.55,1.542592593
Maize,Monsoon,Dinajpur,387000.0,539400,890.5,64830240.0,127710.0,1.466
Maize,Winter,Dinajpur,106100.0,199900,890.5,17773872.0,35013.0,2.026363636
Maize,Summer,Dinajpur,22800.0,47300,890.5,3819456.0,7524.0,1.792857143
Maize,Monsoon,Faridpur,11045.0,30000,471.5409091,1850258.4,3644.85,1.145
Maize,Monsoon,Brahmanbaria,290241.0,612701,1108.3,48621172.32,95779.53,2.435
Maize,Monsoon,Bogra,848894.0,1316635,852.6,142206722.9,280135.02,1.111428571
Maize,Monsoon,Tangail,736200.0,2126700,1174.095455,123328224.0,242946.0,2.101851852
Maize,Winter,Tangail,116200.0,294500,1174.095455,19465824.0,38346.0,2.656666667
Maize,Summer,Tangail,24900.0,36400,1174.095455,4171248.0,8217.0,1.311666667
Maize,Monsoon,Rangpur,20000.0,35500,1533.561905,3350400.0,6600.0,1.696666667
Maize,Winter,Rangpur,4850.0,10500,1533.561905,812472.0,1600.5,2.156666667
Maize,Monsoon,Jamalpur,6696.0,8130,2439.340909,1121713.92,2209.68,1.32
Maize,Winter,Jamalpur,209.0,268,2439.340909,35011.68,68.97,1.326666667
Maize,Monsoon,Satkhira,63500.0,124460,1544.354545,10637520.0,20955.0,1.954545455
Maize,Winter,Satkhira,5020.0,9840,1544.354545,840950.4,1656.6,1.956666667
Maize,Monsoon,Narsingdi,126000.0,502000,705.2,21107520.0,41580.0,4.359090909
Maize,Monsoon,Pabna,3743.0,5058,2295.609091,627027.36,1235.19,1.3375
Maize,Monsoon,Kushtia,745217.0,1232077,777.4,124838751.8,245921.61,1.535352113
Maize,Winter,Kushtia,8864.0,21143,777.4,1484897.28,2925.12,2.371153846
Maize,Summer,Kushtia,33320.0,55078,777.4,5581766.4,10995.6,1.666065574
Maize,Monsoon,Natore,25472.0,38284,1564.7,4267069.44,8405.76,1.37
Maize,Summer,Natore,47.0,94,1564.7,7873.44,15.51,1.873333333
Maize,Autumn,Tongi,65931.0,92140,1374.7,11044761.12,21757.23,1.34625
Maize,Autumn,Barisal,34052.0,77279,1686.5,5704391.04,11237.16,2.037272727
Maize,Winter,Barisal,22614.0,107784,1686.5,3788297.28,7462.62,3.447272727
Maize,Summer,Barisal,41172.0,179065,1686.5,6897133.44,13586.76,2.755555556
Maize,Autumn,Mymensingh,261039.0,926315,924.1,39364681.2,80922.09,3.673513514
Maize,Winter,Mymensingh,242336.0,791005,924.1,36544268.8,75124.16,3.189714286
Maize,Summer,Mymensingh,189961.0,1038634,924.1,28646118.8,58887.91,5.096756757
Maize,Monsoon,Sirajganj,116839.0,225109,1366.8,17619321.2,36220.09,1.844814815
Maize,Monsoon,Dinajpur,373200.0,625000,460.6,56278560.0,115692.0,1.673888889
Maize,Winter,Dinajpur,80600.0,157100,460.6,12154480.0,24986.0,1.858
Maize,Summer,Dinajpur,4000.0,8300,460.6,603200.0,1240.0,1.715
Maize,Monsoon,Faridpur,9878.0,26000,307.9,1489602.4,3062.18,1.236
Maize,Monsoon,Brahmanbaria,275973.0,605082,1035.0,41616728.4,85551.63,2.4975
Maize,Monsoon,Bogra,854518.0,2380688,1049.5,128861314.4,264900.58,2.280204082
Maize,Monsoon,Tangail,688800.0,1581900,1003.4,103871040.0,213528.0,1.825769231
Maize,Winter,Tangail,121000.0,229800,1003.4,18246800.0,37510.0,1.665
Maize,Summer,Tangail,12100.0,14700,1003.4,1824680.0,3751.0,1.124444444
Maize,Monsoon,Rangpur,12640.0,25470,1176.7,1906112.0,3918.4,1.998888889
Maize,Winter,Rangpur,6800.0,19000,1176.7,1025440.0,2108.0,2.796666667
Maize,Monsoon,Jamalpur,5995.2,7769,2050.2,904076.16,1858.512,1.375
Maize,Winter,Jamalpur,180.0,295,2050.2,27144.0,55.8,2.025
Maize,Monsoon,Satkhira,63530.0,124580,1296.6,9580324.0,19694.3,1.955454545
Maize,Winter,Satkhira,5140.0,10070,1296.6,775112.0,1593.4,1.96
Maize,Monsoon,Narsingdi,131000.0,483000,338.9,19754800.0,40610.0,3.5125
Maize,Monsoon,Narayanganj,291052.0,946363,706.8,43890641.6,90226.12,3.498214286
Maize,Monsoon,Pabna,3948.0,5177,1882.2,595358.4,1223.88,1.3175
Maize,Monsoon,Kushtia,698089.0,1289406,746.3,105271821.2,216407.59,1.696666667
Maize,Winter,Kushtia,7261.0,22734,746.3,1094958.8,2250.91,3.108695652
Maize,Summer,Kushtia,30649.0,56607,746.3,4621869.2,9501.19,1.849677419
Maize,Monsoon,Natore,26096.0,38701,1309.8,3935276.8,8089.76,1.387692308
Maize,Summer,Natore,51.0,102,1309.8,7690.8,15.81,1.453333333
Maize,Autumn,Tongi,93589.0,118472,1102.0,14113221.2,29012.59,1.367916667
Maize,Autumn,Barisal,40588.0,96769,1566.0,6120670.4,12582.28,2.358
Maize,Winter,Barisal,33709.0,157468,1566.0,5083317.2,10449.79,3.544166667
Maize,Summer,Barisal,48715.0,207174,1566.0,7346222.0,15101.65,2.873888889
Maize,Autumn,Mymensingh,276577.0,778209,1069.9,39962610.73,74675.79,2.933783784
Maize,Winter,Mymensingh,263499.0,1199389,1069.9,38072970.51,71144.73,4.180294118
Maize,Summer,Mymensingh,192263.0,926639,1069.9,27780080.87,51911.01,4.573243243
Maize,Monsoon,Sirajganj,123430.0,254134,1418.3,17834400.7,33326.1,1.981481481
Maize,Winter,Sirajganj,33.0,117,1418.3,4768.17,8.91,3.55
Maize,Summer,Sirajganj,127.0,233,1418.3,18350.23,34.29,1.83
Maize,Monsoon,Dinajpur,333135.0,421915,1006.5,48134676.15,89946.45,1.345
Maize,Winter,Dinajpur,92747.0,196862,1006.5,13401014.03,25041.69,2.120714286
Maize,Summer,Dinajpur,6541.0,13374,1006.5,945109.09,1766.07,1.894
Maize,Monsoon,Faridpur,8000.0,24000,452.2,1155920.0,2160.0,3.2
Maize,Monsoon,Brahmanbaria,291960.0,594280,1216.9,42185300.4,78829.2,2.336666667
Maize,Monsoon,Bogra,851639.0,1486110,1451.4,123053319.1,229942.53,1.5412
Maize,Monsoon,Tangail,746700.0,2643900,1409.8,107890683.0,201609.0,2.6244
Maize,Winter,Tangail,171600.0,443600,1409.8,24794484.0,46332.0,2.4765
Maize,Summer,Tangail,28200.0,36300,1409.8,4074618.0,7614.0,1.265833333
Maize,Monsoon,Rangpur,19590.0,42750,1428.8,2830559.1,5289.3,2.186666667
Maize,Winter,Rangpur,6310.0,15190,1428.8,911731.9,1703.7,2.408888889
Maize,Monsoon,Jamalpur,5618.0,7994,1848.8,811744.82,1516.86,1.65625
Maize,Winter,Jamalpur,175.0,227,1848.8,25285.75,47.25,1.4325
Maize,Monsoon,Satkhira,63570.0,125160,1350.9,9185229.3,17163.9,1.97
Maize,Winter,Satkhira,5210.0,10280,1350.9,752792.9,1406.7,1.971666667
Maize,Monsoon,Narsingdi,130000.0,507000,586.6,18783700.0,35100.0,4.231428571
Maize,Monsoon,Cox's Bazar,552897.0,2436849,1348.7,79888087.53,149282.19,4.022222222
Maize,Winter,Cox's Bazar,197322.0,1074644,1348.7,28511055.78,53276.94,5.292222222
Maize,Monsoon,Pabna,4549.0,5805,2043.5,657285.01,1228.23,1.29375
Maize,Monsoon,Kushtia,695526.0,1277851,995.2,100496551.7,187792.02,1.702
Maize,Winter,Kushtia,13418.0,47674,995.2,1938766.82,3622.86,3.5572
Maize,Summer,Kushtia,58002.0,106550,995.2,8380708.98,15660.54,1.840877193
Maize,Monsoon,Natore,23534.0,33712,1735.4,3400427.66,6354.18,1.412307692
Maize,Summer,Natore,48.0,118,1735.4,6935.52,12.96,2.4325
Maize,Autumn,Tongi,85854.0,136388,1253.6,12405044.46,23180.58,1.467916667
Maize,Autumn,Barisal,43701.0,117402,1939.9,6314357.49,11799.27,2.767777778
Maize,Winter,Barisal,46869.0,252419,1939.9,6772101.81,12654.63,3.530833333
Maize,Summer,Barisal,53334.0,250660,1939.9,7706229.66,14400.18,2.987222222
Maize,Autumn,Mymensingh,277416.0,825146,1061.0,41878719.36,91547.28,2.717368421
Maize,Winter,Mymensingh,251716.0,913784,1061.0,37999047.36,83066.28,3.269705882
Maize,Summer,Mymensingh,177386.0,739815,1061.0,26778190.56,58537.38,3.988378378
Maize,Monsoon,Sirajganj,125074.0,235014,1274.7,18881171.04,41274.42,1.803333333
Maize,Monsoon,Dinajpur,308788.0,387805,605.6,46614636.48,101900.04,1.409090909
Maize,Winter,Dinajpur,79664.0,169660,605.6,12026077.44,26289.12,1.969375
Maize,Summer,Dinajpur,5890.0,11341,605.6,889154.4,1943.7,1.847857143
Maize,Monsoon,Faridpur,9000.0,18000,301.3,1358640.0,2970.0,2.0
Maize,Monsoon,Brahmanbaria,289204.0,503715,1019.9,43658235.84,95437.32,1.985
Maize,Monsoon,Bogra,1131000.0,2530000,891.2,170735760.0,373230.0,2.093061224
Maize,Monsoon,Tangail,800500.0,1496100,1001.6,120843480.0,264165.0,1.76
Maize,Winter,Tangail,239800.0,651400,1001.6,36200208.0,79134.0,1.730869565
Maize,Summer,Tangail,35900.0,53700,1001.6,5419464.0,11847.0,1.240454545
Maize,Monsoon,Rangpur,19590.0,43350,987.5,2957306.4,6464.7,2.234444444
Maize,Winter,Rangpur,6600.0,15400,987.5,996336.0,2178.0,2.334444444
Maize,Monsoon,Jamalpur,5553.0,8444,2029.9,838280.88,1832.49,1.65875
Maize,Winter,Jamalpur,142.0,180,2029.9,21436.32,46.86,2.23
Maize,Monsoon,Satkhira,63600.0,125630,1333.3,9601056.0,20988.0,1.973636364
